steer_dir, step_count, heading, gyro_x, gyro_y, accel_x, accel_y
1,7219,1.25,1.44,0.12,0.33,-0.67
1,7222,1.25,1.75,1.0,0.35,0.14
1,7224,1.25,1.75,1.0,0.35,0.14
1,7227,1.25,-0.37,0.81,0.25,0.04
1,7229,1.31,-1.63,0.75,0.26,-0.7
1,7231,1.31,-1.63,0.75,0.26,-0.7
1,7233,1.31,-1.69,0.12,-1.0,-0.02
1,7236,1.31,-1.69,0.12,-1.0,-0.02
1,7238,1.31,-0.56,0.25,-0.46,0.55
1,7240,1.31,-1.25,0.75,-0.67,0.87
1,7243,1.31,-1.25,0.75,-0.67,0.87
1,7246,1.31,-1.0,1.0,-0.08,0.04
1,7248,1.31,1.37,0.31,0.15,-0.78
1,7250,1.31,1.37,0.31,0.15,-0.78
2,7252,1.31,1.37,0.31,0.02,-0.6
2,7254,1.31,2.38,0.19,0.02,-0.6
2,7256,1.31,2.19,0.5,-0.45,-0.83
2,7259,1.31,2.19,0.5,-0.45,-0.83
2,7261,1.31,0.81,0.5,-0.3,-0.94
2,7263,1.37,0.06,-0.31,0.12,-0.73
2,7266,1.37,0.06,-0.31,0.12,-0.73
2,7268,1.37,-0.63,-0.94,0.0,-1.49
2,7271,1.37,-0.63,-0.94,0.11,-1.43
2,7274,1.37,0.19,-0.88,0.11,-1.43
2,7277,1.37,0.81,-0.19,-0.75,-0.4
2,7279,1.37,0.81,-0.19,-0.58,-0.04
2,7281,1.37,1.63,-0.56,-0.58,-0.04
2,7283,1.44,1.37,-0.56,-0.47,0.62
2,7285,1.44,1.37,-0.56,0.14,0.48
2,7288,1.44,0.31,-0.12,0.14,0.48
2,7290,1.44,-0.88,0.19,-0.09,-0.26
2,7292,1.44,-0.88,0.19,-0.09,-0.26
2,7295,1.44,1.0,0.44,-0.9,-0.36
2,7297,1.44,1.75,-0.94,-0.47,0.2
2,7300,1.44,1.75,-0.94,-0.47,0.2
2,7303,1.44,1.44,-1.31,-0.23,0.66
2,7305,1.37,-0.88,-1.12,-0.38,0.66
2,7307,1.37,-0.88,-1.12,-0.38,0.66
2,7309,1.31,-0.19,0.44,-1.44,1.25
2,7311,1.31,-0.19,0.44,-1.44,1.25
2,7312,1.31,1.81,0.19,0.23,0.43
2,7315,1.31,1.81,0.19,0.23,0.43
2,7318,1.31,1.63,0.56,0.0,0.84
2,7320,1.31,-1.31,0.12,0.57,-0.48
2,7323,1.31,-1.31,0.12,0.57,-0.48
2,7325,1.37,-2.44,0.56,0.09,-1.42
2,7327,1.37,-2.44,0.56,0.09,-1.42
2,7329,1.37,-0.88,0.56,-0.3,-1.35
2,7331,1.37,-0.88,0.56,-0.3,-1.35
2,7334,1.37,0.88,0.0,-0.91,0.1
2,7336,1.44,-0.63,-0.44,-0.15,0.47
2,7339,1.44,-0.63,-0.44,-0.15,0.47
2,7342,1.44,-1.31,0.19,-0.25,0.49
2,7344,1.5,-0.81,-0.37,-0.47,0.22
2,7346,1.5,-0.81,-0.37,-0.47,0.22
2,7348,1.5,-0.81,-1.37,-0.72,-0.05
2,7350,1.5,-0.81,-1.37,-0.72,-0.05
2,7352,1.5,0.31,-1.63,-0.05,-0.75
2,7354,1.5,0.31,-1.63,-0.05,-0.75
2,7357,1.5,0.75,-0.88,-0.45,-0.56
2,7359,1.5,1.63,-0.63,-0.18,-0.74
2,7362,1.5,1.63,-0.63,-0.18,-0.74
2,7364,1.5,1.75,-0.75,0.49,-0.74
2,7367,1.5,1.75,-0.75,0.43,-0.76
2,7370,1.5,0.5,-1.0,0.43,-0.76
2,7372,1.5,-0.19,-0.75,-0.05,-0.67
2,7374,1.5,-0.19,-0.75,-0.06,-0.81
2,7377,1.5,-0.81,-0.19,-0.06,-0.81
1,7380,1.5,-0.69,-0.31,-0.02,-0.98
1,7382,1.44,-0.69,-0.31,-0.17,0.0
1,7384,1.44,-0.63,-0.06,-0.17,0.0
1,7386,1.44,-0.63,-0.06,0.2,-0.24
1,7388,1.44,-0.94,-0.31,0.2,-0.24
1,7390,1.44,-0.75,0.19,-0.22,0.24
1,7393,1.44,-0.75,0.19,-0.22,0.24
1,7395,1.44,-0.44,0.25,-0.42,0.3
1,7397,1.44,0.56,0.81,-0.42,0.7
1,7400,1.44,0.56,0.81,-0.42,0.7
1,7402,1.44,0.69,1.06,-0.7,0.66
1,7405,1.44,0.69,1.06,-0.5,0.99
1,7410,1.44,-0.25,0.81,-0.5,0.99
1,7410,1.44,-0.81,0.0,-0.11,-0.03
1,7411,1.44,-0.81,0.0,-0.37,0.18
1,7412,1.44,-0.44,-0.12,-0.37,0.18
1,7414,1.44,0.37,0.19,-0.68,0.18
1,7417,1.5,0.37,0.19,0.76,-0.38
1,7419,1.5,-0.63,1.5,0.76,-0.38
1,7421,1.5,-0.63,1.5,-1.92,-1.81
1,7423,1.5,-2.44,-0.19,-1.92,-1.81
1,7424,1.56,-1.12,-0.37,0.84,-0.53
1,7427,1.56,-1.12,-0.37,0.84,-0.53
1,7430,1.56,0.44,-0.06,0.09,-2.51
1,7432,1.56,2.81,0.0,-0.16,-1.1
1,7435,1.56,2.81,0.0,-0.16,-1.1
1,7437,1.56,2.69,0.06,0.17,-0.92
1,7439,1.56,2.69,0.06,0.17,-0.92
1,7441,1.56,1.88,-0.69,-0.59,-0.13
1,7443,1.56,1.88,-0.69,-0.59,-0.13
1,7446,1.56,1.5,-1.12,-0.08,0.35
1,7448,1.56,0.81,-1.0,-0.74,1.01
1,7451,1.56,0.81,-1.0,-0.74,1.01
1,7454,1.56,0.25,-0.44,-0.38,0.97
1,7456,1.56,-0.5,-0.12,-0.5,0.59
1,7459,1.56,-0.5,-0.12,-0.5,0.59
1,7461,1.56,-0.88,0.12,-0.07,0.34
1,7463,1.56,-1.81,0.31,-0.12,-0.62
1,7466,1.56,-1.81,0.31,-0.12,-0.62
1,7469,1.5,-1.94,0.06,-0.37,-0.81
1,7471,1.5,-0.56,-0.06,0.15,-1.25
1,7474,1.5,-0.56,-0.06,0.15,-1.25
1,7476,1.5,0.88,0.44,0.2,-1.12
1,7478,1.5,0.88,0.44,0.2,-1.12
1,7480,1.5,1.37,0.5,0.21,-0.73
1,7482,1.5,1.37,0.5,0.21,-0.73
1,7485,1.5,0.81,0.44,0.02,-0.77
1,7487,1.5,0.12,0.31,-0.37,-0.64
1,7490,1.5,0.12,0.31,-0.37,-0.64
1,7493,1.5,-0.5,0.0,-0.29,-0.08
1,7495,1.5,-1.12,0.37,-0.3,0.21
1,7497,1.5,-1.12,0.37,-0.3,0.21
1,7500,1.5,-0.75,0.63,-0.47,0.37
1,7503,1.56,0.5,0.63,-0.75,0.48
1,7505,1.56,0.5,0.63,-0.58,0.81
1,7508,1.56,1.37,0.69,-0.58,0.81
2,7511,1.56,1.0,0.56,-0.48,0.71
2,7513,1.63,1.0,0.56,-0.12,-0.64
2,7515,1.63,-0.94,-0.06,-0.12,-0.64
2,7517,1.63,-0.44,0.25,-0.48,-0.24
2,7519,1.63,-0.44,0.25,-0.48,-0.24
2,7521,1.63,0.5,-0.12,-0.82,-0.24
2,7524,1.63,0.5,-0.12,-0.82,-0.24
2,7526,1.63,1.88,-0.5,-0.45,0.09
2,7528,1.63,1.56,-1.0,-0.15,0.64
2,7531,1.63,1.56,-1.0,-0.15,0.64
2,7533,1.63,0.94,-1.06,-0.14,0.47
2,7536,1.63,0.94,-1.06,-0.14,0.47
2,7537,1.63,1.5,-0.75,-0.02,0.2
2,7539,1.63,1.5,-0.75,-0.02,0.2
2,7542,1.63,2.38,-0.94,-0.02,-0.39
2,7544,1.63,1.31,-0.75,0.32,-0.75
2,7547,1.63,1.31,-0.75,-0.08,-1.5
2,7547,1.63,-0.81,0.19,-0.08,-1.5
2,7549,1.56,-2.56,-0.12,0.06,-0.78
2,7551,1.56,-2.56,-0.12,0.06,-0.78
2,7553,1.56,-3.31,0.0,-0.48,-0.56
2,7554,1.56,-3.31,0.0,-0.48,-0.56
2,7557,1.56,-4.5,-0.12,0.53,-1.41
2,7559,1.63,-0.56,0.94,0.22,0.15
2,7562,1.63,-0.56,0.94,0.22,0.15
2,7565,1.63,3.88,0.56,-0.86,0.43
2,7567,1.63,4.81,1.12,0.04,1.66
2,7569,1.63,4.81,1.12,0.04,1.66
2,7572,1.63,1.19,0.94,-0.53,2.08
2,7574,1.63,1.19,0.94,-0.53,2.08
2,7578,1.63,-2.5,-0.75,-0.32,-0.67
2,7580,1.63,-0.5,-0.75,0.65,-0.08
2,7582,1.63,-0.5,-0.75,0.06,-0.11
2,7585,1.63,0.44,0.31,0.06,-0.11
2,7587,1.63,-1.06,1.0,0.41,-0.72
2,7589,1.63,-1.06,1.0,0.41,-0.72
2,7591,1.63,-1.94,0.5,-0.16,-1.18
2,7593,1.69,-1.94,0.5,-0.16,-1.18
2,7596,1.69,0.44,0.31,-0.01,-0.87
2,7598,1.69,0.56,0.12,-0.01,-0.45
2,7601,1.69,0.56,0.12,-0.01,-0.45
2,7604,1.69,0.06,0.75,-0.14,-0.45
2,7606,1.69,-0.44,0.63,-1.17,-1.01
2,7608,1.69,-0.44,0.63,-1.17,-1.01
2,7610,1.69,2.19,-0.69,-1.09,-0.32
2,7612,1.69,2.19,-0.69,-1.09,-0.32
2,7614,1.69,2.13,-1.81,-0.12,0.18
2,7616,1.69,2.13,-1.81,-0.12,0.18
2,7619,1.75,0.25,-1.0,-0.07,0.49
2,7621,1.75,0.06,-0.37,-0.56,0.47
2,7624,1.75,0.06,-0.37,-0.56,0.47
2,7626,1.69,0.88,-0.5,-0.43,0.79
2,7628,1.69,0.88,-0.5,-0.43,0.79
2,7630,1.69,1.06,-0.69,-0.36,0.23
2,7632,1.69,1.06,-0.69,-0.36,0.23
2,7635,1.69,-0.94,-0.25,0.06,-1.18
2,7638,1.69,-1.56,0.37,0.15,-1.46
2,7640,1.63,-1.56,0.37,0.15,-1.46
2,7643,1.63,-0.44,0.44,0.07,-0.99
2,7645,1.63,0.37,0.44,-0.3,-0.8
0,7648,1.63,0.37,0.44,-0.3,-0.8
0,7651,1.63,-0.56,0.0,0.02,0.09
0,7653,1.63,-1.5,0.69,0.02,0.04
0,7656,1.63,-1.5,0.69,-0.33,0.21
0,7659,1.63,-1.69,1.19,-0.33,0.21
0,7661,1.63,-0.94,0.94,-0.46,0.1
0,7663,1.63,-0.94,0.94,-0.34,0.18
0,7665,1.63,-0.31,0.75,-0.34,0.18
0,7667,1.63,-0.31,0.75,-0.35,0.16
0,7670,1.63,0.19,0.5,-0.35,0.16
0,7671,1.63,-0.19,0.94,-0.51,0.06
0,7674,1.63,-0.19,0.94,-0.51,0.06
0,7677,1.63,-0.19,1.12,-0.2,0.31
0,7679,1.63,-0.19,1.12,-0.6,-0.53
0,7682,1.63,0.44,0.81,-0.6,-0.53
0,7684,1.63,0.94,0.06,-0.51,0.62
0,7685,1.63,0.94,0.06,-0.51,0.62
0,7686,1.63,1.37,-0.06,-0.55,0.62
0,7686,1.63,1.37,-0.06,-0.55,0.62
0,7689,1.63,1.06,0.56,0.12,0.44
0,7691,1.63,1.25,0.94,-0.15,-0.06
0,7694,1.63,1.25,0.94,-0.15,-0.06
0,7697,1.63,-0.88,-0.5,-1.09,-2.43
0,7699,1.63,1.19,-0.06,-0.06,0.07
0,7701,1.63,1.19,-0.06,-0.06,0.07
0,7704,1.63,0.56,-0.31,-1.35,1.08
0,7706,1.63,0.88,-0.63,-0.34,0.0
0,7709,1.63,0.88,-0.63,-0.34,0.0
0,7712,1.63,-0.63,0.63,0.84,0.88
0,7714,1.69,-0.44,1.0,-0.86,0.13
0,7717,1.69,-0.44,1.0,-0.86,0.13
0,7719,1.69,2.5,0.25,-0.42,0.53
0,7721,1.63,2.5,0.25,-0.42,0.53
0,7723,1.63,2.88,-0.63,-0.28,0.93
0,7725,1.63,2.88,-0.63,-0.28,0.93
0,7728,1.63,-0.25,-0.44,-0.3,0.0
0,7730,1.56,-2.88,0.0,0.2,-0.77
0,7732,1.56,-2.88,0.0,0.2,-0.77
0,7736,1.56,-1.81,0.31,0.32,-0.55
0,7738,1.56,-0.44,0.81,-0.08,-0.22
0,7739,1.56,-0.44,0.81,-0.08,-0.22
0,7741,1.63,-1.69,1.31,-0.42,-0.23
0,7743,1.63,-1.69,1.31,-0.42,-0.23
0,7745,1.63,-3.5,0.81,-0.32,-0.63
0,7748,1.63,-3.5,0.81,-0.32,-0.63
0,7751,1.63,-1.88,0.75,-0.37,-0.53
0,7753,1.56,0.69,0.0,-0.33,0.13
0,7756,1.56,0.69,0.0,-0.33,0.13
0,7758,1.56,2.69,0.31,-0.3,0.77
0,7760,1.56,2.69,0.31,-0.3,0.77
0,7762,1.56,1.56,0.56,-0.4,0.4
0,7764,1.5,1.56,0.56,-0.62,0.17
0,7767,1.5,0.25,0.81,-0.62,0.17
0,7770,1.5,-0.63,0.63,-0.16,0.14
0,7772,1.5,-0.63,0.63,-0.16,-0.36
0,7775,1.5,0.0,0.81,-0.16,-0.36
0,7777,1.5,0.88,0.88,-0.09,-0.67
0,7779,1.5,0.88,0.88,-0.26,-0.8
0,7782,1.5,0.88,0.63,-0.26,-0.8
0,7785,1.5,1.12,0.06,-0.04,-1.21
0,7787,1.56,1.12,0.06,0.0,-1.19
0,7790,1.56,1.06,-0.44,0.0,-1.19
0,7793,1.56,0.88,-0.63,0.11,-1.01
0,7795,1.56,0.88,-0.63,-0.28,-0.96
0,7797,1.56,0.88,-0.31,-0.28,-0.96
0,7798,1.56,0.44,0.25,-0.01,-0.92
0,7800,1.56,0.44,0.25,-0.01,-0.92
0,7802,1.56,0.5,0.44,-0.39,-1.16
0,7805,1.56,0.5,0.44,-0.39,-1.16
0,7808,1.63,0.69,-0.06,0.11,0.19
0,7810,1.63,0.69,-0.06,-0.13,0.18
0,7813,1.63,3.0,-0.56,-0.13,0.18
0,7815,1.56,2.63,-0.5,0.29,0.85
0,7817,1.56,2.63,-0.5,0.29,0.85
0,7820,1.56,-0.63,0.12,-0.26,0.71
0,7820,1.56,-0.63,0.12,-0.26,0.71
0,7821,1.56,-3.94,0.63,-0.39,0.24
0,7823,1.56,-3.38,0.56,-0.32,-0.14
0,7825,1.56,-3.38,0.56,-0.32,-0.14
0,7828,1.56,-1.0,0.31,0.47,-0.18
0,7830,1.56,-2.81,-0.5,0.42,-0.57
0,7832,1.56,-2.81,-0.5,0.42,-0.57
0,7834,1.5,-1.56,1.25,-0.71,-1.14
0,7836,1.5,-1.56,1.25,-0.71,-1.14
0,7838,1.5,-0.12,0.5,-0.67,-0.33
0,7840,1.5,-0.12,0.5,-0.67,-0.33
0,7843,1.5,2.88,-0.06,-0.81,0.27
0,7845,1.5,1.88,-0.31,-0.34,0.88
0,7848,1.5,1.88,-0.31,-0.34,0.88
0,7850,1.5,-0.37,0.94,-0.5,-0.05
0,7853,1.5,-0.37,0.94,-0.9,-0.01
0,7856,1.5,0.44,1.06,-0.9,-0.01
0,7858,1.5,1.19,-0.06,-0.98,0.36
0,7860,1.56,1.19,-0.06,-0.01,0.14
0,7864,1.56,0.44,-0.63,-0.01,0.14
0,7866,1.56,-1.75,-0.25,0.09,-0.58
0,7868,1.56,-1.75,-0.25,0.02,-1.13
0,7870,1.56,-1.94,0.31,0.02,-1.13
0,7872,1.56,-0.19,0.31,-0.33,-1.27
0,7874,1.56,-0.19,0.31,-0.33,-1.27
0,7876,1.63,1.37,-0.69,-0.17,-0.93
0,7879,1.63,1.37,-0.69,-0.17,-0.93
0,7882,1.63,1.75,-1.25,0.32,-0.23
0,7884,1.63,2.5,-1.0,-0.03,-0.44
0,7887,1.63,2.5,-1.0,-0.03,-0.44
0,7889,1.63,2.13,-0.37,-0.21,-0.29
0,7891,1.63,2.13,-0.37,-0.45,0.27
0,7894,1.63,0.75,-0.69,-0.45,0.27
0,7897,1.63,-1.69,-0.56,-0.26,0.34
0,7899,1.63,-1.69,-0.56,-0.26,-0.16
0,7902,1.63,-2.5,-0.31,-0.26,-0.16
0,7905,1.63,-1.75,0.19,-0.36,0.3
0,7907,1.63,-1.75,0.19,-0.62,-0.03
0,7909,1.63,-1.31,0.56,-0.62,-0.03
0,7911,1.63,-1.19,0.5,-0.45,-0.19
0,7914,1.63,-1.19,0.5,-0.45,-0.19
0,7917,1.63,-0.31,0.31,-0.16,-0.5
0,7919,1.63,0.81,0.12,0.1,-0.68
1,7922,1.63,0.81,0.12,0.1,-0.68
1,7925,1.63,0.81,0.31,-0.22,-0.64
1,7927,1.63,-0.31,0.63,-0.12,-0.81
1,7929,1.63,-0.31,0.63,-0.12,-0.81
1,7932,1.63,-1.12,0.56,-0.35,-0.75
1,7934,1.63,-0.94,0.06,-0.13,-0.32
1,7937,1.63,-0.94,0.06,-0.13,-0.32
1,7939,1.63,-0.44,0.25,0.14,-0.68
1,7941,1.63,-0.44,0.25,-0.21,-1.0
1,7944,1.63,0.37,0.69,-0.21,-1.0
1,7946,1.63,0.75,0.31,-0.4,-0.56
1,7949,1.63,0.75,0.31,-0.4,-0.56
1,7952,1.63,0.81,-0.44,0.03,-0.87
1,7954,1.63,0.44,-0.81,-0.34,-0.62
1,7957,1.63,0.44,-0.81,-0.34,-0.62
1,7958,1.63,0.19,-0.31,0.07,-0.6
1,7959,1.63,0.31,0.12,-0.49,-0.28
1,7961,1.63,0.31,0.12,-0.49,-0.28
1,7963,1.63,0.31,-0.06,-0.11,0.35
1,7965,1.63,0.31,-0.06,-0.45,-1.51
1,7968,1.63,-1.06,-1.0,-0.45,-1.51
1,7971,1.63,-2.31,-0.56,-0.27,-0.95
1,7973,1.63,-2.31,-0.56,0.11,-0.46
1,7976,1.63,0.63,0.12,0.11,-0.46
1,7978,1.63,3.69,-0.19,-0.82,0.44
1,7981,1.63,3.69,-0.19,0.52,1.13
1,7983,1.63,4.19,-0.81,0.52,1.13
1,7985,1.63,0.88,0.31,-0.49,0.88
1,7988,1.63,0.88,0.31,-0.49,0.88
1,7991,1.63,-0.63,0.56,-0.97,0.43
1,7993,1.63,-1.44,0.06,-0.44,1.1
1,7996,1.63,-1.44,0.06,-0.44,1.1
1,7999,1.63,-2.19,-0.37,-0.1,0.3
1,8000,1.63,-3.81,0.31,0.09,-0.03
1,8002,1.63,-3.81,0.31,0.09,-0.03
1,8004,1.63,-3.75,1.31,0.02,-1.33
1,8006,1.63,-3.75,1.31,0.02,-1.33
1,8009,1.63,-2.0,1.12,-0.17,-0.83
1,8011,1.63,-2.0,1.12,-0.17,-0.83
1,8014,1.63,0.31,0.37,-0.46,-0.9
1,8017,1.63,0.81,-0.19,-0.04,-1.13
1,8019,1.63,0.81,-0.19,0.02,-0.67
1,8021,1.63,0.81,0.12,0.02,-0.67
1,8023,1.56,0.81,0.12,-0.58,-0.17
1,8025,1.56,1.06,1.06,-0.58,-0.17
1,8027,1.56,1.06,1.06,-0.45,0.07
1,8030,1.56,0.88,1.19,-0.45,0.07
1,8033,1.56,0.37,0.12,-0.55,0.41
1,8035,1.56,0.37,0.12,-0.47,0.12
1,8038,1.56,-1.12,-0.75,-0.47,0.12
1,8040,1.56,-1.63,-1.0,-0.42,-0.44
1,8042,1.56,-1.63,-1.0,-0.42,-0.44
1,8044,1.56,-0.88,0.0,-0.27,-0.02
1,8045,1.63,-0.88,0.0,-0.27,-0.02
1,8048,1.63,0.44,0.5,-0.18,-0.11
1,8050,1.63,0.75,-0.25,-0.12,-0.46
1,8053,1.63,0.75,-0.25,-0.12,-0.46
1,8056,1.63,0.56,-0.81,-0.11,-0.75
1,8058,1.69,1.06,-0.75,-0.07,0.02
1,8060,1.69,1.06,-0.75,-0.07,0.02
1,8062,1.69,2.88,-0.25,-0.11,0.49
1,8064,1.69,2.88,-0.25,-0.11,0.49
1,8066,1.63,2.13,-0.69,-0.29,0.79
1,8068,1.63,2.13,-0.69,-0.29,0.79
1,8071,1.63,-0.5,-1.25,-0.27,0.23
1,8073,1.63,-3.13,-1.0,0.1,-0.32
1,8076,1.63,-3.13,-1.0,0.1,-0.32
1,8078,1.63,-2.5,0.19,0.13,-0.77
1,8080,1.63,-2.5,0.19,0.13,-0.77
1,8082,1.63,-1.63,0.75,0.0,-0.54
1,8084,1.63,-1.63,0.75,0.0,-0.54
1,8087,1.63,-1.19,0.75,-0.22,-0.68
1,8089,1.63,-1.44,0.06,-0.4,-0.43
1,8092,1.63,-1.44,0.06,-0.4,-0.43
1,8095,1.63,-0.94,-0.31,-0.58,-0.01
1,8097,1.63,0.25,0.31,-0.26,0.12
1,8097,1.63,0.25,0.31,-0.26,0.12
1,8099,1.63,1.25,0.88,-0.19,0.28
1,8102,1.63,0.75,0.56,-0.7,0.35
1,8104,1.63,0.75,0.56,-0.31,-2.14
1,8107,1.63,-1.25,-0.63,-0.31,-2.14
1,8110,1.56,-2.25,-0.37,-0.25,-0.55
1,8112,1.56,-2.25,-0.37,0.13,-1.63
1,8114,1.56,1.19,0.25,0.13,-1.63
1,8116,1.56,3.06,0.63,-0.82,-0.04
1,8118,1.56,3.06,0.63,-0.82,-0.04
1,8120,1.56,1.81,-0.25,0.78,0.64
1,8123,1.56,1.81,-0.25,0.78,0.64
1,8125,1.56,-1.69,0.25,-0.6,-0.23
1,8127,1.63,-1.94,0.63,-0.52,-0.84
1,8131,1.63,-1.94,0.63,-0.52,-0.84
1,8132,1.63,1.19,0.12,-0.84,0.57
1,8134,1.63,1.19,0.12,-0.84,0.57
1,8136,1.69,1.75,-0.88,-0.02,-0.12
1,8139,1.69,1.75,-0.88,-0.02,-0.12
1,8142,1.69,0.63,-1.0,-0.03,0.01
1,8144,1.69,0.44,-0.25,-0.11,0.08
1,8146,1.69,0.44,-0.25,-0.11,0.08
1,8149,1.69,1.19,-0.56,0.0,0.33
1,8151,1.63,0.75,-1.12,-0.43,0.02
1,8153,1.63,0.75,-1.12,-0.43,0.02
1,8155,1.63,-1.69,-0.75,0.08,-0.37
1,8157,1.63,-1.69,-0.75,0.08,-0.37
1,8160,1.63,-2.63,0.19,-0.02,-0.9
1,8162,1.63,-2.63,0.19,0.0,-0.4
1,8165,1.63,-1.94,0.94,0.0,-0.4
1,8168,1.63,-1.19,0.94,-0.42,-0.14
1,8170,1.63,-1.19,0.94,-0.45,0.0
1,8172,1.63,-1.75,0.56,-0.45,0.0
1,8174,1.63,-1.94,0.25,-0.48,-0.12
1,8176,1.63,-1.94,0.25,-0.48,-0.12
1,8178,1.63,-0.5,0.37,-0.46,-0.2
1,8181,1.63,-0.5,0.37,-0.46,-0.2
1,8181,1.63,0.44,0.69,-0.38,0.42
1,8183,1.63,0.69,0.37,-0.42,0.1
1,8186,1.63,0.69,0.37,-0.42,0.1
1,8188,1.63,0.63,0.12,-0.3,-0.14
1,8191,1.63,0.63,0.12,0.32,-0.68
1,8194,1.63,0.25,0.12,0.32,-0.68
1,8196,1.63,-1.5,-0.31,-1.25,0.35
1,8198,1.63,-1.5,-0.31,0.38,-0.33
1,8201,1.63,0.56,1.0,0.38,-0.33
1,8203,1.63,1.5,0.63,-0.63,0.18
1,8205,1.63,1.5,0.63,0.79,-1.06
1,8207,1.63,1.81,-1.0,0.79,-1.06
1,8209,1.63,1.81,-1.0,-0.56,-0.13
1,8211,1.63,-0.25,-0.75,-0.56,-0.13
1,8213,1.69,-0.94,1.0,0.01,-1.15
1,8216,1.69,-0.94,1.0,0.01,-1.15
1,8219,1.69,1.12,0.75,-0.92,0.53
1,8221,1.69,2.56,-0.94,-0.2,0.01
1,8224,1.69,2.56,-0.94,-0.2,0.01
1,8226,1.69,1.56,-1.69,0.0,0.29
1,8229,1.69,1.56,-1.69,-0.62,0.39
1,8229,1.69,-0.63,-1.0,-0.62,0.39
1,8231,1.69,-1.75,-1.0,-0.61,0.41
1,8233,1.69,-1.75,-1.0,-0.29,0.23
1,8236,1.69,-0.81,-1.37,-0.29,0.23
1,8238,1.69,-0.56,-1.5,0.25,-0.56
1,8241,1.69,-0.56,-1.5,-0.2,-0.79
1,8243,1.69,-2.81,-1.44,-0.2,-0.79
1,8245,1.63,-1.19,0.31,-0.75,-0.93
1,8247,1.63,-1.19,0.31,-0.75,-0.93
1,8248,1.63,1.5,0.06,-0.99,0.76
1,8251,1.63,1.5,0.06,-0.99,0.76
1,8254,1.56,3.25,-0.81,-0.52,0.67
1,8256,1.63,0.37,-0.06,0.85,0.73
1,8259,1.63,0.37,-0.06,0.85,0.73
1,8261,1.63,-2.94,2.31,-0.58,-0.12
1,8263,1.63,-2.94,2.31,-0.58,-0.12
1,8265,1.63,-1.75,2.31,-0.36,-0.33
1,8267,1.69,-1.75,2.31,-0.36,-0.33
1,8270,1.69,1.37,0.25,-0.54,-0.35
1,8272,1.69,2.88,-1.06,0.14,-0.05
1,8275,1.69,2.88,-1.06,0.14,-0.05
1,8277,1.69,0.69,0.25,-0.13,-0.48
1,8279,1.69,-1.81,1.44,-0.42,-0.87
1,8281,1.69,-1.81,1.44,-0.42,-0.87
1,8283,1.69,-1.37,0.69,-0.35,-0.72
1,8285,1.69,-1.37,0.69,-0.35,-0.72
1,8287,1.69,0.5,-0.81,-0.19,0.38
1,8290,1.69,0.5,-0.81,-0.19,0.38
1,8293,1.69,1.37,-0.5,-0.3,0.89
1,8295,1.69,0.81,0.5,-0.83,0.24
1,8298,1.69,0.81,0.5,-0.83,0.24
1,8300,1.69,-0.44,0.81,-0.84,-0.32
1,8302,1.69,-0.44,0.81,0.14,-0.73
1,8306,1.69,-0.37,-0.44,0.14,-0.73
1,8308,1.69,-0.25,-1.56,0.44,-1.06
1,8310,1.69,-0.25,-1.56,0.2,-1.24
1,8313,1.69,-0.12,-1.37,0.2,-1.24
1,8316,1.69,0.25,-0.75,-0.38,-1.05
1,8318,1.69,0.25,-0.75,-0.47,-0.37
1,8320,1.69,0.63,-0.69,-0.47,-0.37
1,8322,1.69,1.06,-1.06,-0.4,0.03
1,8325,1.69,1.06,-1.06,-0.4,0.03
1,8328,1.69,0.31,-0.56,0.07,0.44
1,8331,1.69,-0.31,0.81,-0.31,0.37
1,8333,1.69,-0.31,0.81,-0.31,0.37
1,8336,1.69,0.44,0.75,-0.53,0.95
1,8338,1.69,0.94,-0.37,-0.23,1.08
1,8340,1.69,0.94,-0.37,-0.23,1.08
1,8342,1.69,0.25,-0.75,-0.01,0.18
1,8344,1.69,0.25,-0.75,-0.01,0.18
1,8346,1.63,-1.81,0.12,0.02,-1.14
1,8349,1.63,-1.81,0.12,0.02,-1.14
1,8352,1.63,-1.63,0.75,0.01,-1.37
1,8352,1.69,-0.63,0.63,-0.16,-0.82
1,8354,1.69,-0.63,0.63,-0.16,-0.82
1,8356,1.69,-0.06,0.06,-0.05,-0.57
1,8359,1.69,-0.06,0.06,-0.67,0.11
1,8362,1.69,-1.12,0.25,-0.67,0.11
1,8364,1.69,-2.19,0.19,-0.19,-1.44
1,8366,1.69,-2.19,0.19,-1.01,-0.33
1,8369,1.69,-1.25,0.69,-1.01,-0.33
1,8372,1.63,1.25,-0.19,-0.23,0.64
1,8374,1.63,1.25,-0.19,-0.06,-0.26
1,8376,1.63,2.5,-0.69,-0.06,-0.26
1,8378,1.63,2.5,-0.69,-0.36,1.01
1,8380,1.63,1.44,-1.63,-0.36,1.01
1,8382,1.63,-0.81,-0.56,-0.59,0.02
1,8385,1.63,-0.81,-0.56,-0.59,0.02
1,8388,1.69,-1.31,0.06,-0.54,0.05
1,8390,1.69,0.0,0.06,-0.2,-0.33
1,8393,1.69,0.0,0.06,-0.2,-0.33
1,8395,1.75,0.69,-0.56,0.16,-0.45
1,8397,1.75,0.69,-0.56,0.16,-0.45
1,8399,1.75,1.69,-1.44,-0.09,-0.5
1,8401,1.75,1.69,-1.44,-0.09,-0.5
1,8404,1.75,1.56,-1.19,-0.13,-0.55
